Time,THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PHILADELPHIA INTERNATIONAL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
17:30:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,3.864468E+01,5.653104E-02,2.704507E-03,9.258592E+02,3.847983E+02,5.674761E-02,2.692963E-02 
17:45:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,2.903633E+01,5.653104E-02,2.032078E-03,9.258592E+02,3.749565E+02,5.674761E-02,2.624089E-02 
18:00:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,1.929466E+01,5.653104E-02,1.350317E-03,9.258592E+02,3.578047E+02,5.674761E-02,2.504056E-02 
18:15:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,1.081931E+01,5.653104E-02,7.571788E-04,9.258592E+02,3.323455E+02,5.674761E-02,2.325884E-02 
18:30:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,4.748112E+00,5.653104E-02,3.322919E-04,9.258592E+02,3.011772E+02,5.674761E-02,2.107757E-02 
18:45:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,1.101265E+00,5.653104E-02,7.707094E-05,9.258592E+02,2.632971E+02,5.674761E-02,1.842658E-02 
19:00:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,2.181652E+02,5.674761E-02,1.526807E-02 
19:15:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,1.695305E+02,5.674761E-02,1.186442E-02 
19:30:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,1.206011E+02,5.674761E-02,8.440146E-03 
19:45:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,7.674333E+01,5.674761E-02,5.370807E-03 
20:00:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,4.150958E+01,5.674761E-02,2.905007E-03 
20:15:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,1.922429E+01,5.674761E-02,1.345393E-03 
20:30:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,6.339380E+00,5.674761E-02,4.436553E-04 
20:45:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,3.686068E-01,5.674761E-02,2.579659E-05 
21:00:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
21:15:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
21:30:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
21:45:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
22:00:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
22:15:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
22:30:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
22:45:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
23:00:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
23:15:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
23:30:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
23:45:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
24:00:00,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,0.000000E+00,5.653104E-02,0.000000E+00,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00 
Peak,2.070434E+02,0.000000E+00,1.269007E-02,0.000000E+00,9.223257E+02,1.190849E+02,5.653104E-02,8.334007E-03,9.258592E+02,0.000000E+00,5.674761E-02,0.000000E+00,9.223257E+02,1.588830E+02,5.653104E-02,1.111920E-02,9.258592E+02,3.874506E+02,5.674761E-02,2.711522E-02 

Peak Vol Flow (m3/s),,,1.053972E-02,0.000000E+00,,,4.695179E-02,6.921800E-03,,,4.713166E-02,0.000000E+00,,,4.695179E-02,9.235036E-03,,,4.713166E-02,2.252051E-02 
