Time,THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1::Des Sens Cool Load [W],THERMAL ZONE 1:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Cool Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:CHICAGO OHARE INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3::Des Sens Cool Load [W],THERMAL ZONE 3:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Cool Mass Flow [kg/s],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2::Des Sens Cool Load [W],THERMAL ZONE 2:CHICAGO OHARE INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Cool Mass Flow [kg/s] 
18:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,5.430482E+01,7.136728E-02,3.800432E-03,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
18:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,4.930523E+01,7.136728E-02,3.450544E-03,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
18:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,3.730756E+01,7.136728E-02,2.610908E-03,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
19:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,2.309163E+01,7.136728E-02,1.616031E-03,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
19:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,1.097359E+01,7.136728E-02,7.679699E-04,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
19:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,2.678376E+00,7.136728E-02,1.874425E-04,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
19:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
20:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
20:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
20:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
20:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
21:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
21:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
21:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
21:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
22:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
22:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
22:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
22:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
23:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
23:15:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
23:30:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
23:45:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
24:00:00,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,0.000000E+00,7.136728E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 
Peak,4.186470E+02,0.000000E+00,2.565964E-02,0.000000E+00,1.160915E+03,0.000000E+00,7.115460E-02,0.000000E+00,1.164385E+03,5.430482E+01,7.136728E-02,3.800432E-03,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00,1.164287E+03,0.000000E+00,7.136127E-02,0.000000E+00 

Peak Vol Flow (m3/s),,,2.131159E-02,0.000000E+00,,,5.909737E-02,0.000000E+00,,,5.927401E-02,3.156444E-03,,,5.926902E-02,0.000000E+00,,,5.926902E-02,0.000000E+00 
